unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,derived,derived_ensemble,qgts_10,qgtse_10,SeasonalNaive
Q665,smape,0.06610858961410383,0.06453607087432203,0.037379781202772376,0.053692502397931316,0.0560718640667498,0.03574614263145867,0.038197140777699805,0.0552445948030662,0.055441079549352755,0.06809322851087549,0.05548359049675762,0.06029934631124312,0.09608296179820425
Q666,smape,0.1924550085714804,0.18085985337514526,0.164287835272292,0.15944117647042008,0.1647425570246034,0.1620113519933567,0.1677483426389041,0.0851330763492789,0.1711717376384346,0.1886958169089299,0.16236874649944408,0.1630135611924381,0.15513262046102075
Q667,smape,0.06152714096653011,0.05819394360400172,0.057472165254133394,0.06807503488045269,0.059964972294308284,0.057442071159097115,0.05529902695596603,0.06933427406095044,0.06649014719901518,0.0673356739082755,0.05967295311550136,0.05994335662729777,0.06639809933553772
Q668,smape,0.030083917837855342,0.031850741883269404,0.03372529955974016,0.028975903360170988,0.03243049825344046,0.03207982775138597,0.03104207564524367,0.03028665176025347,0.02797397202773373,0.032031873348814396,0.030602558289840872,0.02976709580202991,0.06520606202779579
Q669,smape,0.23640558452440424,0.2267578918489774,0.24015290902594572,0.23425801229470297,0.23214380302445875,0.2588262797389102,0.2490057505857503,0.23826105072846304,0.22041760546397263,0.21691654764286408,0.22687200845297903,0.232590354089243,0.1887318149334919
Q67,smape,0.024246945587509706,0.02120626176351935,0.02911019532940078,0.02198227988518997,0.022785860945342983,0.021386046535089805,0.02041834229371247,0.023550445758368444,0.019855608054016868,0.021478851594675566,0.02258014292340419,0.023614443129378587,0.03323570322776144
Q670,smape,0.1041463131909126,0.12392604533186623,0.07343429955372685,0.08752824620145315,0.0861381120268999,0.086109626184724,0.06379044870257325,0.08167413093703832,0.0791353529095805,0.09533179064372098,0.08617196165052225,0.07843405282134172,0.08975572510035638
Q671,smape,0.16935598542074026,0.19128921912349825,0.21812478679467726,0.19507492652119385,0.1525908244677632,0.2094022344740811,0.19928073435349833,0.17296091725280613,0.1695727698036178,0.1515549933919229,0.17764755740653065,0.17893792108986062,0.21600457987628835
Q672,smape,0.14777221044037134,0.1487515684502652,0.18803224082868367,0.1439688255753324,0.023259283929530652,0.1723318659822361,0.18155279499313456,0.17508432194026133,0.16025050041981592,0.143605995934722,0.1525775366450171,0.1556344969119041,0.21742260376250036
Q673,smape,0.09215710601922689,0.09174588888635957,0.08556660801684994,0.0871270947004868,0.08731983850926765,0.08695951822288091,0.09223090081071277,0.08859956693328887,0.08895612625362177,0.08593571316947518,0.08957061976918723,0.09435658890963669,0.08807035443688231
